384,Chris Hogan,BUF,25,16,0,0,0,0,0,0,0,0,,0,17,10,83,8.3,0,WR,8,0.50,,149,
387,Ricardo Lockette,2TM,27,8,1,0,0,0,0,0,1,-2,-2,0,,5,82,16.4,0,WR,8,1.00,,150,
388,Derek Moye,PIT,25,7,0,0,0,0,0,0,0,0,,0,6,2,20,10,1,WR,8,1.14,,151,
391,Louis Murphy,NYG,26,14,0,0,0,0,0,0,0,0,,0,13,6,37,6.17,1,WR,8,0.57,,152,
392,Josh Cribbs,NYJ,30,6,0,2,3,38,0,0,13,55,4.23,0,2,2,6,3,0,WR,8,1.33,,153,
398,Marlon Moore,2TM,26,14,0,0,0,0,0,0,1,9,9,0,,7,62,8.86,0,WR,7,0.50,,154,
406,Nick Toon,NOR,25,8,3,0,0,0,0,0,0,0,,0,12,4,68,17,0,WR,7,0.88,,155,
411,Myles White,GNB,23,7,0,0,0,0,0,0,0,0,,0,12,9,66,7.33,0,WR,7,1.00,,156,
412,Markus Wheaton,PIT,22,12,1,0,0,0,0,0,0,0,,0,13,6,64,10.67,0,WR,6,0.50,,157,
414,Austin Collie,NWE,28,7,1,0,0,0,0,0,0,0,,0,11,6,63,10.5,0,WR,6,0.86,,158,
415,Dane Sanzenbacher,CIN,25,10,1,0,0,0,0,0,0,0,,0,8,6,61,10.17,0,WR,6,0.60,,159,
416,Quinton Patton,SFO,23,6,0,0,0,0,0,0,1,26,26,0,5,3,34,11.33,0,WR,6,1.00,,161,
418,Josh Cooper,CLE,24,5,0,0,0,0,0,0,0,0,,0,14,9,60,6.67,0,WR,6,1.20,,160,
423,Patrick Edwards,DET,25,4,2,0,0,0,0,0,0,0,,0,11,5,46,9.2,0,WR,5,1.25,,164,
424,Niles Paul,WAS,24,15,4,0,0,0,0,0,0,0,,0,8,4,51,12.75,0,WR,5,0.33,,163,
425,Teddy Williams,ARI,25,3,0,0,0,0,0,0,0,0,,0,1,1,51,51,0,WR,5,1.67,,162,
437,Nick Williams,WAS,23,5,0,0,0,0,0,0,0,0,,0,11,3,15,5,0,WR,4,0.80,,167,
439,Eric Page,TAM,22,16,1,0,0,0,0,0,2,14,7,0,9,4,68,17,0,WR,4,0.25,,165,
444,Lestar Jean,HOU,25,13,0,0,0,0,0,0,0,0,,0,8,4,35,8.75,0,WR,4,0.31,,166,
448,Juron Criner,OAK,24,1,0,0,0,0,0,0,0,0,,0,8,3,32,10.67,0,WR,3,3.00,,169,
449,Lamaar Thomas,JAX,23,2,0,0,0,0,0,0,0,0,,0,3,2,31,15.5,0,WR,3,1.50,,170,
451,Jonathan Baldwin,SFO,24,7,1,0,0,0,0,0,0,0,,0,9,3,28,9.33,0,WR,3,0.43,,172,
452,Skye Dawson,TAM,23,7,0,0,0,0,0,0,2,15,7.5,0,7,2,12,6,0,WR,3,0.43,,173,
454,Denard Robinson,JAX,23,16,0,0,1,0,0,0,20,66,3.3,0,1,0,0,,0,WR,3,0.19,,174,
460,Joe Webb,MIN,27,16,1,0,0,0,0,0,0,0,,0,11,5,33,6.6,0,WR,3,0.19,,168,
462,Brad Smith,2TM,30,8,0,0,1,0,0,0,2,2,1,0,,2,27,13.5,0,WR,3,0.38,,171,
469,Chad Hall,KAN,27,9,0,0,0,0,0,0,0,0,,0,7,2,20,10,0,WR,2,0.22,,175,
470,Tori Gurley,CLE,26,3,0,0,0,0,0,0,0,0,,0,3,1,15,15,0,WR,2,0.67,,179,
474,Kassim Osgood,SFO,33,14,0,0,0,0,0,0,0,0,,0,1,1,17,17,0,WR,2,0.14,,177,
475,Percy Harvin,SEA,25,1,0,0,0,0,0,0,0,0,,0,1,1,17,17,0,WR,2,2.00,,178,
476,Jeremy Ebert,JAX,24,5,0,0,0,0,0,0,0,0,,0,8,3,18,6,0,WR,2,0.40,,176,
492,Ben Obomanu,NYJ,30,3,0,0,0,0,0,0,0,0,,0,1,1,8,8,0,WR,1,0.33,,185,
493,Armanti Edwards,2TM,25,6,0,0,0,0,0,0,1,0,0,0,5,1,10,10,0,WR,1,0.17,,184,
495,Marcus Easley,BUF,26,16,0,0,0,0,0,0,0,0,,0,5,2,13,6.5,0,WR,1,0.06,,181,
498,Marquess Wilson,CHI,21,10,1,0,0,0,0,0,0,0,,0,3,2,13,6.5,0,WR,1,0.10,,180,
501,Brian Tyms,2TM,24,7,0,0,0,0,0,0,0,0,,0,,2,12,6,0,WR,1,0.14,,183,
502,Kevin Cone,ATL,25,16,0,0,0,0,0,0,0,0,,0,1,1,12,12,0,WR,1,0.06,,182,
504,Eric Weems,CHI,28,16,0,0,0,0,0,0,0,0,,0,2,1,8,8,0,WR,1,0.06,,186,
506,Brandon Tate,CIN,26,16,0,0,0,0,0,0,0,0,,0,2,1,6,6,0,WR,1,0.06,,187,
657,David Reed,IND,26,7,0,0,0,0,0,0,0,0,,0,3,1,2,2,0,WR,,0.00,,188,
695,Saalim Hakim,2TM,23,3,0,0,0,0,0,0,2,-3,-1.5,0,,0,0,,0,WR,,0.00,,283,
735,Damaris Johnson,PHI,24,13,0,0,0,0,0,0,0,0,,0,3,2,14,7,0,WR,-1,-0.08,,284,
741,Trindon Holliday,DEN,27,15,0,0,0,0,0,0,1,7,7,0,0,0,0,,0,WR,-3,-0.20,,287,
